CoRoT,Year,Month,Day,FileName_a,FileName_b,FileName_c
105297714,2010,7,8,204534,20100924,63628
105297869,2010,7,8,204534,20100924,63628
105298556,2010,7,8,204534,20100924,63628
105299142,2010,7,8,204534,20100924,63628
105299150,2010,7,8,204534,20100924,63628
105299256,2010,7,8,204534,20100924,63628
105299715,2010,7,8,204534,20100924,63628
105300530,2010,7,8,204534,20100924,63628
105300651,2010,7,8,204534,20100924,63628
105300837,2010,7,8,204534,20100924,63628
105301034,2010,7,8,204534,20100924,63628
105301678,2010,7,8,204534,20100924,63628
105302237,2010,7,8,204534,20100924,63628
105302961,2010,7,8,204534,20100924,63700
105302987,2010,7,8,204534,20100924,63628
105303348,2010,7,8,204534,20100924,63628
105303786,2010,7,8,204534,20100924,63628
105305216,2010,7,8,204534,20100924,63628
105305667,2010,7,8,204534,20100924,63628
105305925,2010,7,8,204534,20100924,63628
105306859,2010,7,8,204534,20100924,63628
105307331,2010,7,8,204534,20100924,63628
105307600,2010,7,8,204534,20100924,63628
105307961,2010,7,8,204534,20100924,63628
105308110,2010,7,8,204534,20100924,63628
105308367,2010,7,8,204534,20100924,63628
105308412,2010,7,8,204534,20100924,63628
105309631,2010,7,8,204534,20100924,63700
105310098,2010,7,8,204534,20100924,63628
105310723,2010,7,8,204534,20100924,63628
105310905,2010,7,8,204534,20100924,63700
105310907,2010,7,8,204534,20100924,63700
105311219,2010,7,8,204534,20100924,63628
105311339,2010,7,8,204534,20100924,63628
105311537,2010,7,8,204534,20100924,63700
105311977,2010,7,8,204534,20100924,63628
105312165,2010,7,8,204534,20100924,63628
105312579,2010,7,8,204534,20100924,63628
105312900,2010,7,8,204534,20100924,63628
105314004,2010,7,8,204534,20100924,63628
105314200,2010,7,8,204534,20100924,63628
105314448,2010,7,8,204534,20100924,63628
105314620,2010,7,8,204534,20100924,63628
105315348,2010,7,8,204534,20100924,63628
105315364,2010,7,8,204534,20100924,63628
105315644,2010,7,8,204534,20100924,63628
105315840,2010,7,8,204534,20100924,63628
105316424,2010,7,8,204534,20100924,63628
105316567,2010,7,8,204534,20100924,63628
105317018,2010,7,8,204534,20100924,63628
105317740,2010,7,8,204534,20100924,63628
105317929,2010,7,8,204534,20100924,63628
105318164,2010,7,8,204534,20100924,63628
105318415,2010,7,8,204534,20100924,63700
105318706,2010,7,8,204534,20100924,63628
105318835,2010,7,8,204534,20100924,63628
105319266,2010,7,8,204534,20100924,63628
105321431,2010,7,8,204534,20100924,63628
105322425,2010,7,8,204534,20100924,63628
105322548,2010,7,8,204534,20100924,63628
105326373,2010,7,8,204534,20100924,63628
105327096,2010,7,8,204534,20100924,63628
105327814,2010,7,8,204534,20100924,63628
105327869,2010,7,8,204534,20100924,63628
105327944,2010,7,8,204534,20100924,63628
105327984,2010,7,8,204534,20100924,63700
105328059,2010,7,8,204534,20100924,63628
105328075,2010,7,8,204534,20100924,63628
105328117,2010,7,8,204534,20100924,63628
105328566,2010,7,8,204534,20100924,63628
105328596,2010,7,8,204534,20100924,63628
105329268,2010,7,8,204534,20100924,63628
105329522,2010,7,8,204534,20100924,63628
105329964,2010,7,8,204534,20100924,63628
105330007,2010,7,8,204534,20100924,63628
105330224,2010,7,8,204534,20100924,63628
105330376,2010,7,8,204534,20100924,63628
105330749,2010,7,8,204534,20100924,63628
105332478,2010,7,8,204534,20100924,63700
105332928,2010,7,8,204534,20100924,63628
105332946,2010,7,8,204534,20100924,63628
105333477,2010,7,8,204534,20100924,63628
105334418,2010,7,8,204534,20100924,63628
105334533,2010,7,8,204534,20100924,63628
105334759,2010,7,8,204534,20100924,63700
105334979,2010,7,8,204534,20100924,63628
105335684,2010,7,8,204534,20100924,63628
105335729,2010,7,8,204534,20100924,63628
105336585,2010,7,8,204534,20100924,63628
105336939,2010,7,8,204534,20100924,63628
105337569,2010,7,8,204534,20100924,63628
105337644,2010,7,8,204534,20100924,63628
105337748,2010,7,8,204534,20100924,63700
105338301,2010,7,8,204534,20100924,63628
105338695,2010,7,8,204534,20100924,63700
105339188,2010,7,8,204534,20100924,63628
105340838,2010,7,8,204534,20100924,63628
105341457,2010,7,8,204534,20100924,63700
105341511,2010,7,8,204534,20100924,63628
105342281,2010,7,8,204534,20100924,63628
105343230,2010,7,8,204534,20100924,63700
105343253,2010,7,8,204534,20100924,63628
105343274,2010,7,8,204534,20100924,63628
105343369,2010,7,8,204534,20100924,63628
105343495,2010,7,8,204534,20100924,63628
105343664,2010,7,8,204534,20100924,63700
105343940,2010,7,8,204534,20100924,63700
105344142,2010,7,8,204534,20100924,63628
105344196,2010,7,8,204534,20100924,63628
105344860,2010,7,8,204534,20100924,63700
105345194,2010,7,8,204534,20100924,63628
105345309,2010,7,8,204534,20100924,63700
105347854,2010,7,8,204534,20100924,63628
105347942,2010,7,8,204534,20100924,63628
105348514,2010,7,8,204534,20100924,63628
105348515,2010,7,8,204534,20100924,63628
105348599,2010,7,8,204534,20100924,63628
105348601,2010,7,8,204534,20100924,63628
105350163,2010,7,8,204534,20100924,63628
105350793,2010,7,8,204534,20100924,63628
105351070,2010,7,8,204534,20100924,63628
105351901,2010,7,8,204534,20100924,63628
105352157,2010,7,8,204534,20100924,63700
105352546,2010,7,8,204534,20100924,63628
105352818,2010,7,8,204534,20100924,63628
105354557,2010,7,8,204534,20100924,63628
105354886,2010,7,8,204534,20100924,63628
105355125,2010,7,8,204534,20100924,63628
105356433,2010,7,8,204534,20100924,63700
105357309,2010,7,8,204534,20100924,63628
105358222,2010,7,8,204534,20100924,63628
105358227,2010,7,8,204534,20100924,63628
105358501,2010,7,8,204534,20100924,63628
105359095,2010,7,8,204534,20100924,63700
105360487,2010,7,8,204534,20100924,63628
105363324,2010,7,8,204534,20100924,63700
105364240,2010,7,8,204534,20100924,63700
105364504,2010,7,8,204534,20100924,63700
105364970,2010,7,8,204534,20100924,63628
105365294,2010,7,8,204534,20100924,63628
105365340,2010,7,8,204534,20100924,63628
105365748,2010,7,8,204534,20100924,63628
105366504,2010,7,8,204534,20100924,63628
105367624,2010,7,8,204534,20100924,63628
105368122,2010,7,8,204534,20100924,63628
105368387,2010,7,8,204534,20100924,63628
105368484,2010,7,8,204534,20100924,63628
105368664,2010,7,8,204534,20100924,63628
105368949,2010,7,8,204534,20100924,63628
105369614,2010,7,8,204534,20100924,63628
105369658,2010,7,8,204534,20100924,63628
105370136,2010,7,8,204534,20100924,63628
105370430,2010,7,8,204534,20100924,63628
105370896,2010,7,8,204534,20100924,63628
105371444,2010,7,8,204534,20100924,63628
105371772,2010,7,8,204534,20100924,63700
105372193,2010,7,8,204534,20100924,63628
105372336,2010,7,8,204534,20100924,63628
105372772,2010,7,8,204534,20100924,63628
105373091,2010,7,8,204534,20100924,63628
105373276,2010,7,8,204534,20100924,63628
105373335,2010,7,8,204534,20100924,63628
105373863,2010,7,8,204534,20100924,63628
105374054,2010,7,8,204534,20100924,63628
105374105,2010,7,8,204534,20100924,63628
105374824,2010,7,8,204534,20100924,63628
105376400,2010,7,8,204534,20100924,63628
105376647,2010,7,8,204534,20100924,63628
105376824,2010,7,8,204534,20100924,63628
105377195,2010,7,8,204534,20100924,63628
105378555,2010,7,8,204534,20100924,63628
105378776,2010,7,8,204534,20100924,63700
105379230,2010,7,8,204534,20100924,63628
105379803,2010,7,8,204534,20100924,63628
105380279,2010,7,8,204534,20100924,63700
105380352,2010,7,8,204534,20100924,63700
105380430,2010,7,8,204534,20100924,63628
105382192,2010,7,8,204534,20100924,63628
105382714,2010,7,8,204534,20100924,63628
105382832,2010,7,8,204534,20100924,63628
105383125,2010,7,8,204534,20100924,63628
105383222,2010,7,8,204534,20100924,63628
105383695,2010,7,8,204534,20100924,63700
105383831,2010,7,8,204534,20100924,63628
105384555,2010,7,8,204534,20100924,63628
105385936,2010,7,8,204534,20100924,63628
105386238,2010,7,8,204534,20100924,63628
105386246,2010,7,8,204534,20100924,63700
105386846,2010,7,8,204534,20100924,63628
105386987,2010,7,8,204534,20100924,63628
105387386,2010,7,8,204534,20100924,63628
105387504,2010,7,8,204534,20100924,63628
105387844,2010,7,8,204534,20100924,63628
105389787,2010,7,8,204534,20100924,63628
105390037,2010,7,8,204534,20100924,63628
105390225,2010,7,8,204534,20100924,63700
105390516,2010,7,8,204534,20100924,63700
105391519,2010,7,8,204534,20100924,63628
105392532,2010,7,8,204534,20100924,63628
105393372,2010,7,8,204534,20100924,63700
105394581,2010,7,8,204534,20100924,63628
105395191,2010,7,8,204534,20100924,63628
105395248,2010,7,8,204534,20100924,63628
105395249,2010,7,8,204534,20100924,63628
105395309,2010,7,8,204534,20100924,63628
105396072,2010,7,8,204534,20100924,63628
105397558,2010,7,8,204534,20100924,63628
105398252,2010,7,8,204534,20100924,63628
105398414,2010,7,8,204534,20100924,63628
105398491,2010,7,8,204534,20100924,63628
105398997,2010,7,8,204534,20100924,63628
105399058,2010,7,8,204534,20100924,63628
105399070,2010,7,8,204534,20100924,63628
105399448,2010,7,8,204534,20100924,63700
105399803,2010,7,8,204534,20100924,63700
105400603,2010,7,8,204534,20100924,63628
105400847,2010,7,8,204534,20100924,63628
105402884,2010,7,8,204534,20100924,63628
105403099,2010,7,8,204534,20100924,63628
105403345,2010,7,8,204534,20100924,63700
105404265,2010,7,8,204534,20100924,63628
105404354,2010,7,8,204534,20100924,63700
105404928,2010,7,8,204534,20100924,63628
105407289,2010,7,8,204534,20100924,63700
105407309,2010,7,8,204534,20100924,63628
105407619,2010,7,8,204534,20100924,63628
105407673,2010,7,8,204534,20100924,63628
105407698,2010,7,8,204534,20100924,63700
105408037,2010,7,8,204534,20100924,63628
105408328,2010,7,8,204534,20100924,63628
105408341,2010,7,8,204534,20100924,63628
105408486,2010,7,8,204534,20100924,63628
105409149,2010,7,8,204534,20100924,63700
105410124,2010,7,8,204534,20100924,63628
105411074,2010,7,8,204534,20100924,63628
105411314,2010,7,8,204534,20100924,63700
105411844,2010,7,8,204534,20100924,63628
105413052,2010,7,8,204534,20100924,63700
105413310,2010,7,8,204534,20100924,63628
105414405,2010,7,8,204534,20100924,63700
105415169,2010,7,8,204534,20100924,63628
105415864,2010,7,8,204534,20100924,63628
105416598,2010,7,8,204534,20100924,63628
105418046,2010,7,8,204534,20100924,63628
105418540,2010,7,8,204534,20100924,63628
105418732,2010,7,8,204534,20100924,63628
105418858,2010,7,8,204534,20100924,63628
105419011,2010,7,8,204534,20100924,63628
105419073,2010,7,8,204534,20100924,63700
105419693,2010,7,8,204534,20100924,63628
105419896,2010,7,8,204534,20100924,63628
105420737,2010,7,8,204534,20100924,63628
105421708,2010,7,8,204534,20100924,63700
105421727,2010,7,8,204534,20100924,63628
105421806,2010,7,8,204534,20100924,63628
105423344,2010,7,8,204534,20100924,63628
105423415,2010,7,8,204534,20100924,63628
105423572,2010,7,8,204534,20100924,63628
105425559,2010,7,8,204534,20100924,63628
105426943,2010,7,8,204534,20100924,63700
105427000,2010,7,8,204534,20100924,63628
105427070,2010,7,8,204534,20100924,63700
105427170,2010,7,8,204534,20100924,63628
105427886,2010,7,8,204534,20100924,63628
105428820,2010,7,8,204534,20100924,63700
105430372,2010,7,8,204534,20100924,63628
105430432,2010,7,8,204534,20100924,63628
105430803,2010,7,8,204534,20100924,63628
105431493,2010,7,8,204534,20100924,63700
105432034,2010,7,8,204534,20100924,63628
105434137,2010,7,8,204534,20100924,63628
105434257,2010,7,8,204534,20100924,63628
105435590,2010,7,8,204534,20100924,63628
105437052,2010,7,8,204534,20100924,63628
105437396,2010,7,8,204534,20100924,63628
105438802,2010,7,8,204534,20100924,63700
105440672,2010,7,8,204534,20100924,63628
105441493,2010,7,8,204534,20100924,63628
105445394,2010,7,8,204534,20100924,63628
105446051,2010,7,8,204534,20100924,63628
105446079,2010,7,8,204534,20100924,63628
105448296,2010,7,8,204534,20100924,63700
105448787,2010,7,8,204534,20100924,63628
105449069,2010,7,8,204534,20100924,63628
105451014,2010,7,8,204534,20100924,63700
105452993,2010,7,8,204534,20100924,63628
105453672,2010,7,8,204534,20100924,63700
105454555,2010,7,8,204534,20100924,63700
105455744,2010,7,8,204534,20100924,63628
105456885,2010,7,8,204534,20100924,63700
105456911,2010,7,8,204534,20100924,63700
105458471,2010,7,8,204534,20100924,63628
105459812,2010,7,8,204534,20100924,63628
105460664,2010,7,8,204534,20100924,63628
105461228,2010,7,8,204534,20100924,63628
105461259,2010,7,8,204534,20100924,63628
105463649,2010,7,8,204534,20100924,63628
105463836,2010,7,8,204534,20100924,63628
105466204,2010,7,8,204534,20100924,63628
105466507,2010,7,8,204534,20100924,63700
105466572,2010,7,8,204534,20100924,63628
105466586,2010,7,8,204534,20100924,63628
105467726,2010,7,8,204534,20100924,63628
105468151,2010,7,8,204534,20100924,63628
105468572,2010,7,8,204534,20100924,63628
105469881,2010,7,8,204534,20100924,63628
105470626,2010,7,8,204534,20100924,63628
105470722,2010,7,8,204534,20100924,63628
105471622,2010,7,8,204534,20100924,63628
105474774,2010,7,8,204534,20100924,63628
105475382,2010,7,8,204534,20100924,63628
105476152,2010,7,8,204534,20100924,63628
105476446,2010,7,8,204534,20100924,63628
105477302,2010,7,8,204534,20100924,63700
105477910,2010,7,8,204534,20100924,63700
105479226,2010,7,8,204534,20100924,63700
105479853,2010,7,8,204534,20100924,63628
105479912,2010,7,8,204534,20100924,63628
105480487,2010,7,8,204534,20100924,63628
105481860,2010,7,8,204534,20100924,63628
105484180,2010,7,8,204534,20100924,63628
105485386,2010,7,8,204534,20100924,63628
105485578,2010,7,8,204534,20100924,63628
105489904,2010,7,8,204534,20100924,63628
105491068,2010,7,8,204534,20100924,63700
105492483,2010,7,8,204534,20100924,63628
105493566,2010,7,8,204534,20100924,63628
105495403,2010,7,8,204534,20100924,63700
105497254,2010,7,8,204534,20100924,63628
105497574,2010,7,8,204534,20100924,63700
105497794,2010,7,8,204534,20100924,63628
105501440,2010,7,8,204534,20100924,63700
105501793,2010,7,8,204534,20100924,63700
105503142,2010,7,8,204534,20100924,63628
105504616,2010,7,8,204534,20100924,63628
105505641,2010,7,8,204534,20100924,63628
105506715,2010,7,8,204534,20100924,63700
105507745,2010,7,8,204534,20100924,63628
105509485,2010,7,8,204534,20100924,63628
105510111,2010,7,8,204534,20100924,63628
105510937,2010,7,8,204534,20100924,63628
105515004,2010,7,8,204534,20100924,63700
105516194,2010,7,8,204534,20100924,63628
105517149,2010,7,8,204534,20100924,63700
105517429,2010,7,8,204534,20100924,63628
105518493,2010,7,8,204534,20100924,63628
105520928,2010,7,8,204534,20100924,63628
105521472,2010,7,8,204534,20100924,63628
105521636,2010,7,8,204534,20100924,63628
105522222,2010,7,8,204534,20100924,63628
105523797,2010,7,8,204534,20100924,63628
105526844,2010,7,8,204534,20100924,63628
105527003,2010,7,8,204534,20100924,63700
105535572,2010,7,8,204534,20100924,63628
105555972,2010,7,8,204534,20100924,63628
105560681,2010,7,8,204534,20100924,63628
105565057,2010,7,8,204534,20100924,63628
105569984,2010,7,8,204534,20100924,63628
602580091,2010,9,29,140053,20101216,35038
601909717,2010,9,29,140053,20101216,35038
601947125,2010,9,29,140053,20101216,35038
601937401,2010,9,29,140053,20101216,35038
602581522,2010,9,29,140053,20101216,35038
601937405,2010,9,29,140053,20101216,35038
602581234,2010,9,29,140053,20101216,35038
601937415,2010,9,29,140053,20101216,35038
602581755,2010,9,29,140053,20101216,35038
601937436,2010,9,29,140053,20101216,35038
602581759,2010,9,29,140053,20101216,35038
601937439,2010,9,29,140053,20101216,35038
602582003,2010,9,29,140053,20101216,35038
601937446,2010,9,29,140053,20101216,35038
602582006,2010,9,29,140053,20101216,35038
601937455,2010,9,29,140053,20101216,35038
602582247,2010,9,29,140053,20101216,35038
601937466,2010,9,29,140053,20101216,35038
602582249,2010,9,29,140053,20101216,35038
601937479,2010,9,29,140053,20101216,35038
603138833,2010,9,29,140053,20101216,35038
601937480,2010,9,29,140053,20101216,35038
603177327,2010,9,29,140053,20101216,35038
601937482,2010,9,29,140053,20101216,35038
603177366,2010,9,29,140053,20101216,35038
601942285,2010,9,29,140053,20101216,35038
603184218,2010,9,29,140053,20101216,35038
601942321,2010,9,29,140053,20101216,35038
603184236,2010,9,29,140053,20101216,35038
601942322,2010,9,29,140053,20101216,35038
603184269,2010,9,29,140053,20101216,35038
601942333,2010,9,29,140053,20101216,35038
603184280,2010,9,29,140053,20101216,35038
601942335,2010,9,29,140053,20101216,35038
603193587,2010,9,29,140053,20101216,35038
601942336,2010,9,29,140053,20101216,35038
603193647,2010,9,29,140053,20101216,35038
601942337,2010,9,29,140053,20101216,35038
603193697,2010,9,29,140053,20101216,35038
601947079,2010,9,29,140053,20101216,35038
603193715,2010,9,29,140053,20101216,35038
601947085,2010,9,29,140053,20101216,35038
603193722,2010,9,29,140053,20101216,35038
601947089,2010,9,29,140053,20101216,35038
603193730,2010,9,29,140053,20101216,35038
601947108,2010,9,29,140053,20101216,35038
603193743,2010,9,29,140053,20101216,35038
601947110,2010,9,29,140053,20101216,35038
603193775,2010,9,29,140053,20101216,35038
601947120,2010,9,29,140053,20101216,35038
602580533,2010,9,29,140053,20101216,35038
602580767,2010,9,29,140053,20101216,35038
603200565,2010,9,29,140053,20101216,35038
603200584,2010,9,29,140053,20101216,35038
603200644,2010,9,29,140053,20101216,35038
603200673,2010,9,29,140053,20101216,35038
603200677,2010,9,29,140053,20101216,35038
603200706,2010,9,29,140053,20101216,35038
603200779,2010,9,29,140053,20101216,35038
603200781,2010,9,29,140053,20101216,35038
603200782,2010,9,29,140053,20101216,35038
603200855,2010,9,29,140053,20101216,35038
603807011,2010,9,29,140053,20101216,35038
603807106,2010,9,29,140053,20101216,35038
603807107,2010,9,29,140053,20101216,35038
603807108,2010,9,29,140053,20101216,35038
603807109,2010,9,29,140053,20101216,35038
603807118,2010,9,29,140053,20101216,35038
603807119,2010,9,29,140053,20101216,35038
603807120,2010,9,29,140053,20101216,35038
603891268,2010,9,29,140053,20101216,35038
603893267,2010,9,29,140053,20101216,35038
603893287,2010,9,29,140053,20101216,35038
603893290,2010,9,29,140053,20101216,35038
603893345,2010,9,29,140053,20101216,35038
603893352,2010,9,29,140053,20101216,35038
603893355,2010,9,29,140053,20101216,35038
603893359,2010,9,29,140053,20101216,35038
603893363,2010,9,29,140053,20101216,35038
603893366,2010,9,29,140053,20101216,35038
603893368,2010,9,29,140053,20101216,35038
603900598,2010,9,29,140053,20101216,35038
603900599,2010,9,29,140053,20101216,35038
603900600,2010,9,29,140053,20101216,35038
603900632,2010,9,29,140053,20101216,35038
603900644,2010,9,29,140053,20101216,35038
603900659,2010,9,29,140053,20101216,35038
603900664,2010,9,29,140053,20101216,35038
603900665,2010,9,29,140053,20101216,35038
603900675,2010,9,29,140053,20101216,35038
603900683,2010,9,29,140053,20101216,35038
603900686,2010,9,29,140053,20101216,35038
603900749,2010,9,29,140053,20101216,35038
603900751,2010,9,29,140053,20101216,35038
603900752,2010,9,29,140053,20101216,35038
603900814,2010,9,29,140053,20101216,35038
603906076,2010,9,29,140053,20101216,35038
603906087,2010,9,29,140053,20101216,35038
603906090,2010,9,29,140053,20101216,35038
603906091,2010,9,29,140053,20101216,35038
604174151,2010,9,29,140053,20101216,35038
604174184,2010,9,29,140053,20101216,35038
604174218,2010,9,29,140053,20101216,35038
604174237,2010,9,29,140053,20101216,35038
604174243,2010,9,29,140053,20101216,35038
604174249,2010,9,29,140053,20101216,35038
604174255,2010,9,29,140053,20101216,35038
604174295,2010,9,29,140053,20101216,35038
604174296,2010,9,29,140053,20101216,35038
604174335,2010,9,29,140053,20101216,35038
604174358,2010,9,29,140053,20101216,35038
604174431,2010,9,29,140053,20101216,35038
604174459,2010,9,29,140053,20101216,35038
604174463,2010,9,29,140053,20101216,35038
604174494,2010,9,29,140053,20101216,35038
604174505,2010,9,29,140053,20101216,35038
604174521,2010,9,29,140053,20101216,35038
604174546,2010,9,29,140053,20101216,35038
604174561,2010,9,29,140053,20101216,35038
604174633,2010,9,29,140053,20101216,35038
604174647,2010,9,29,140053,20101216,35038
604174670,2010,9,29,140053,20101216,35038
604174677,2010,9,29,140053,20101216,35038
604174708,2010,9,29,140053,20101216,35038
604175808,2010,9,29,140053,20101216,35038
604175825,2010,9,29,140053,20101216,35038
604175907,2010,9,29,140053,20101216,35038
604175908,2010,9,29,140053,20101216,35038
604175909,2010,9,29,140053,20101216,35038
604175979,2010,9,29,140053,20101216,35038
604175986,2010,9,29,140053,20101216,35038
604176010,2010,9,29,140053,20101216,35038
604176054,2010,9,29,140053,20101216,35038
604176060,2010,9,29,140053,20101216,35038
604176086,2010,9,29,140053,20101216,35038
604176088,2010,9,29,140053,20101216,35038
604176114,2010,9,29,140053,20101216,35038
604176115,2010,9,29,140053,20101216,35038
604176127,2010,9,29,140053,20101216,35038
604176138,2010,9,29,140053,20101216,35038
604176238,2010,9,29,140053,20101216,35038
604176253,2010,9,29,140053,20101216,35038
604176259,2010,9,29,140053,20101216,35038
604176298,2010,9,29,140053,20101216,35038
604176312,2010,9,29,140053,20101216,35038
604176317,2010,9,29,140053,20101216,35038
604176329,2010,9,29,140053,20101216,35038
604176330,2010,9,29,140053,20101216,35038
604176367,2010,9,29,140053,20101216,35038
604176395,2010,9,29,140053,20101216,35038
604176438,2010,9,29,140053,20101216,35038
604176509,2010,9,29,140053,20101216,35038
604178071,2010,9,29,140053,20101216,35038
604178102,2010,9,29,140053,20101216,35038
604178137,2010,9,29,140053,20101216,35038
604178150,2010,9,29,140053,20101216,35038
604178173,2010,9,29,140053,20101216,35038
604178286,2010,9,29,140053,20101216,35038
604178309,2010,9,29,140053,20101216,35038
604178311,2010,9,29,140053,20101216,35038
604178312,2010,9,29,140053,20101216,35038
604178318,2010,9,29,140053,20101216,35038
604178399,2010,9,29,140053,20101216,35038
604178447,2010,9,29,140053,20101216,35038
604178464,2010,9,29,140053,20101216,35038
604178490,2010,9,29,140053,20101216,35038
604178527,2010,9,29,140053,20101216,35038
604178538,2010,9,29,140053,20101216,35038
604178572,2010,9,29,140053,20101216,35038
604178589,2010,9,29,140053,20101216,35038
604178606,2010,9,29,140053,20101216,35038
604178673,2010,9,29,140053,20101216,35038
604178703,2010,9,29,140053,20101216,35038
604178706,2010,9,29,140053,20101216,35038
604178733,2010,9,29,140053,20101216,35038
604178739,2010,9,29,140053,20101216,35038
604178773,2010,9,29,140053,20101216,35038
604178783,2010,9,29,140053,20101216,35038
604178786,2010,9,29,140053,20101216,35038
604178787,2010,9,29,140053,20101216,35038
604178804,2010,9,29,140053,20101216,35038
604178810,2010,9,29,140053,20101216,35038
604178852,2010,9,29,140053,20101216,35038
604178906,2010,9,29,140053,20101216,35038
604178921,2010,9,29,140053,20101216,35038
604178942,2010,9,29,140053,20101216,35038
604178945,2010,9,29,140053,20101216,35038
604178964,2010,9,29,140053,20101216,35038
604178994,2010,9,29,140053,20101216,35038
604179003,2010,9,29,140053,20101216,35038
604179013,2010,9,29,140053,20101216,35038
604179052,2010,9,29,140053,20101216,35038
604179060,2010,9,29,140053,20101216,35038
604179070,2010,9,29,140053,20101216,35038
604179123,2010,9,29,140053,20101216,35038
604180511,2010,9,29,140053,20101216,35038
604180588,2010,9,29,140053,20101216,35038
604180596,2010,9,29,140053,20101216,35038
604180739,2010,9,29,140053,20101216,35038
604180802,2010,9,29,140053,20101216,35038
604180810,2010,9,29,140053,20101216,35038
604180819,2010,9,29,140053,20101216,35038
604180827,2010,9,29,140053,20101216,35038
604180847,2010,9,29,140053,20101216,35038
604180854,2010,9,29,140053,20101216,35038
604180895,2010,9,29,140053,20101216,35038
604180914,2010,9,29,140053,20101216,35038
604180919,2010,9,29,140053,20101216,35038
604180963,2010,9,29,140053,20101216,35038
604180966,2010,9,29,140053,20101216,35038
604180975,2010,9,29,140053,20101216,35038
604180999,2010,9,29,140053,20101216,35038
604181012,2010,9,29,140053,20101216,35038
604181017,2010,9,29,140053,20101216,35038
604181038,2010,9,29,140053,20101216,35038
604181043,2010,9,29,140053,20101216,35038
604181044,2010,9,29,140053,20101216,35038
604181077,2010,9,29,140053,20101216,35038
604181196,2010,9,29,140053,20101216,35038
604181262,2010,9,29,140053,20101216,35038
604181263,2010,9,29,140053,20101216,35038
604181275,2010,9,29,140053,20101216,35038
604181315,2010,9,29,140053,20101216,35038
604181324,2010,9,29,140053,20101216,35038
604181356,2010,9,29,140053,20101216,35038
604181418,2010,9,29,140053,20101216,35038
604181440,2010,9,29,140053,20101216,35038
604181510,2010,9,29,140053,20101216,35038
604181561,2010,9,29,140053,20101216,35038
604181638,2010,9,29,140053,20101216,35038
604183330,2010,9,29,140053,20101216,35038
604183345,2010,9,29,140053,20101216,35038
604183362,2010,9,29,140053,20101216,35038
604183397,2010,9,29,140053,20101216,35038
604183437,2010,9,29,140053,20101216,35038
604183449,2010,9,29,140053,20101216,35038
604183474,2010,9,29,140053,20101216,35038
604183492,2010,9,29,140053,20101216,35038
604183510,2010,9,29,140053,20101216,35038
604183512,2010,9,29,140053,20101216,35038
604183558,2010,9,29,140053,20101216,35038
604183634,2010,9,29,140053,20101216,35038
604183635,2010,9,29,140053,20101216,35038
604183640,2010,9,29,140053,20101216,35038
604183687,2010,9,29,140053,20101216,35038
604183694,2010,9,29,140053,20101216,35038
604183722,2010,9,29,140053,20101216,35038
604183723,2010,9,29,140053,20101216,35038
604183778,2010,9,29,140053,20101216,35038
604183817,2010,9,29,140053,20101216,35038
604183822,2010,9,29,140053,20101216,35038
604183841,2010,9,29,140053,20101216,35038
604183852,2010,9,29,140053,20101216,35038
604183916,2010,9,29,140053,20101216,35038
604183993,2010,9,29,140053,20101216,35038
604183995,2010,9,29,140053,20101216,35038
604184031,2010,9,29,140053,20101216,35038
604184039,2010,9,29,140053,20101216,35038
604184074,2010,9,29,140053,20101216,35038
604184124,2010,9,29,140053,20101216,35038
604184213,2010,9,29,140053,20101216,35038
604184256,2010,9,29,140053,20101216,35038
604184277,2010,9,29,140053,20101216,35038
604186055,2010,9,29,140053,20101216,35038
604186065,2010,9,29,140053,20101216,35038
604186122,2010,9,29,140053,20101216,35038
604186157,2010,9,29,140053,20101216,35038
604186206,2010,9,29,140053,20101216,35038
604186207,2010,9,29,140053,20101216,35038
604186234,2010,9,29,140053,20101216,35038
604186259,2010,9,29,140053,20101216,35038
604186282,2010,9,29,140053,20101216,35038
604186283,2010,9,29,140053,20101216,35038
604186302,2010,9,29,140053,20101216,35038
604186310,2010,9,29,140053,20101216,35038
604186331,2010,9,29,140053,20101216,35038
604186339,2010,9,29,140053,20101216,35038
604186350,2010,9,29,140053,20101216,35038
604186360,2010,9,29,140053,20101216,35038
604186387,2010,9,29,140053,20101216,35038
604186462,2010,9,29,140053,20101216,35038
604186474,2010,9,29,140053,20101216,35038
604186566,2010,9,29,140053,20101216,35038
604186579,2010,9,29,140053,20101216,35038
604186580,2010,9,29,140053,20101216,35038
604186609,2010,9,29,140053,20101216,35038
604186610,2010,9,29,140053,20101216,35038
604186616,2010,9,29,140053,20101216,35038
604186631,2010,9,29,140053,20101216,35038
604186634,2010,9,29,140053,20101216,35038
604186642,2010,9,29,140053,20101216,35038
604186658,2010,9,29,140053,20101216,35038
604186703,2010,9,29,140053,20101216,35038
604186720,2010,9,29,140053,20101216,35038
604186724,2010,9,29,140053,20101216,35038
604186762,2010,9,29,140053,20101216,35038
604186778,2010,9,29,140053,20101216,35038
604186807,2010,9,29,140053,20101216,35038
604186813,2010,9,29,140053,20101216,35038
604186832,2010,9,29,140053,20101216,35038
604186890,2010,9,29,140053,20101216,35038
604186971,2010,9,29,140053,20101216,35038
604188653,2010,9,29,140053,20101216,35038
604188654,2010,9,29,140053,20101216,35038
604188678,2010,9,29,140053,20101216,35038
604188777,2010,9,29,140053,20101216,35038
604188784,2010,9,29,140053,20101216,35038
